"RT @connollyjojo: @Jimcorrsays Don't forget Chlorine Dioxide to bleach flour ,Popylene Glycol antifreeze thickening agent for dairy ,GMD /M…",neutral
"RT @BeachMilk: Bill Gates says that it usually takes over 5 years to develop a vaccine, but if he can cut a few corners, and take a some sa…",negative
"RT @EUvsDisinfo: Disinformation about Bill Gates, #EU, and #NewYorkTimes spread far and wide on social media this week. #DisinfoReview http…",negative
RT @true_pundit: ICYMI - Robert F Kennedy Jr. Exposes Bill Gates’ Vaccine Agenda In Scathing Report https://t.co/vLkdpTRzN3,neutral
"RT @Kevin_Shipp: Finally, the truth about globalist Bill Gates is coming out.
https://t.co/XexclN0OaN",positive
RT @jerome_corsi: #FireFauci created a #covid19hoax by taking his lying exponential-increase WRONG model (2 million deaths projected in USA…,negative
"@Jordan_Sather_ @MiddleOfMayhem MSM has basically confirmed EVERYTHING in this Video by their denials!!!!!! Wwg1wga #GodWins 
https://t.co/Ay9lrjGjzG",negative
Barry's New Conversations: Bill And Melinda Gates Foundation Major Challenge https://t.co/3AUqKGXK8u world malaria day,neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
But it was Bill Gates not Steve Jobs that on the legendary 959 first awd super car https://t.co/Ad5VWXPqF8,neutral
@DeAnna4Congress Bill Gates........also not a doctor,neutral
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
"Thank you for sharing this. This thoughtful person lived the history.  Kids are now being taught the opposite of what she testifies to. I'd say her story is more real than what the present generation has been taught. 🇺🇸 God Bless America 🇺🇸 One Nation Under God, Indivisible 🇺🇸",positive
"That program may have started in 2019, but these demons have been spraying chemtrails since at least the 1990s. America and Europe have been the main targets of this aerosol poisoning.",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @DetroitSteel_: So one of my employees, believes Bill Gates is connected to the Covid-19 spreading, 5G is allowing China to spy on us th…",positive
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
RT @HACKEDOFF_VOTER: @Jimcorrsays @UkFuel READ &amp; RT:  This damning summary of the horrors inflicted on the world by Bill Gates-funded vacci…,negative
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
"RT @QBlueSkyQ: CDC Dir Robert Redfield-Absolutely agree with Bill Gates call for global warning &amp; response system for outbreaks
CDC Redfiel…",negative
"RT @RussPLFC: @davidicke Following the UK, here is the US version of Bill Gates funding or partnering Government Organisations, World Organ…",neutral
"RT @celestegrayxo: In 2019, Scientists Funded by Bill Gates to Spray Particles into the Sky in First(?) Experiment to Dim the Sun. Harvard+…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"Please transfer this vital info, to my FACEBOOK(biased against me since I exposed FAUCI&lt;BIRX&lt;SOROS&lt; BILL GATES Collaboration, with their funding of the degenerates,billionaires! for all Americans and the American people's President TRUMP.
Pro-America Dee",negative
"RT @Pismo_B: Love 👇🏻 Guy or Gal!!

Tell Bill Gates to suck a fat one🤣🤣

""Give me freedom or give me...the...the... you know the thing"" - Jo…",positive
RT @StrategicMelis: Lol Oh Fake News be Fakin’! Don’t they understand?!? #SheepNoMore https://t.co/Y7qkAmMSsz,negative
"@idomagirl Do you feel envious of Bill Gates? 

No because you probably feel you will never be on his level.

Envy is strongest when the person you envy is someone you feel that with a little effort you could be just like them too

So saying why didn’t she say that about royals is pointless",negative
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
"RT @Notyour28981739: Bill Gates' commercial promoting satanist Marina Abramovic didn't go over well, so the WHO goes full steam ahead to pr…",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"I don’t you if you guys have been watching the Bill Gates docuseries on Netflix, but seeing Bill and Warren Buffett play Bridge together in a non-descript strip mall is somehow exactly what I needed on this rainy morning.",negative
"RT @BeachMilk: Bill Gates says that it usually takes over 5 years to develop a vaccine, but if he can cut a few corners, and take a some sa…",negative
RT @presscoreca: UN WHO will continue releasing biological weapon agents like #COVID19 year after year unless we begin charging @UN #WHO &amp;…,negative
"RT @BreitbartNews: NOLTE: ""Bill Gates has been exposed as the ultimate climate-denier with the purchase of a $43,000,000.00 oceanfront home…",negative
"@99freemind Well done, Bill Gates needs to be tried for Crimes Against Humanity and everyone who has enabled him. #GatesForGitmo",negative
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
"Masya Allah.. How I admire you, Sir!",positive
RT @tex_suzie: Who you gonna believe? 'Front line' doctor testing &amp; treating patients daily or a 'bought &amp; paid for' expert like Fauci who…,positive
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Pismo_B: Love 👇🏻 Guy or Gal!!

Tell Bill Gates to suck a fat one🤣🤣

""Give me freedom or give me...the...the... you know the thing"" - Jo…",positive
@DominicRaab @WHO @NOIweala The WHO and Bill Gates need to be investigated not funded. Please follow the lead of our allies and stop wasting tax money on funding corrupt and defunct organisations.,negative
"RT @DeAnna4Congress: #TrumpIsNotADoctor

Okay and?

Bill Gates isn't a doctor either.",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Pismo_B: Love 👇🏻 Guy or Gal!!

Tell Bill Gates to suck a fat one🤣🤣

""Give me freedom or give me...the...the... you know the thing"" - Jo…",positive
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @celestegrayxo: In 2019, Scientists Funded by Bill Gates to Spray Particles into the Sky in First(?) Experiment to Dim the Sun. Harvard+…",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"RT @99freemind: Bill Gates' GAVI (Vaccine Alliance) was a World Bank partner project.
If you look into it, it was a finance job, not a heal…",positive
"@IInvst for the same exact reasons there is no vaccine for HIV, yet bill gates and I'm sure many others especially with money interest are portraying to the world at large that a vaccine can do the trick no it wont",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"@AgainClara Meant to share the Bill Gates one, I shall delete",neutral
"RT @samtripoli: Or @SethAbramson we can do an investigation into Bill Gates, George Soros, Harvard and John Hopkins universities and find o…",negative
"RT @celestegrayxo: MSN also covered it 

https://t.co/HK9P6xLQlF",neutral
"None dare call it a conspiracy.
EXCLUSIVE: Dr. Birx Helped Bill-Gates-and-Clinton Backed Pharma Company Distribute PHONY Drugs &amp; Vaccines While FBI Was Investigating the Criminal Cartel https://t.co/RTkAUnPFFu",negative
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @Solmemes1: You guys suck at this get a real media team....,negative
"@pradeepraturig @realDonaldTrump @BillGates IMO Bill Gates thinks he’s planet Savior by DEPOPULATION! IMO track virus &amp; vac.damage by app!

He’s a college dropout -Can’t keep viruses out of his own software after &gt;30yrs trying! How’s he going to keep a human virus out of you?

Gates said on USA TV: His vaccines sterilize! https://t.co/lnpBmvFgGk",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @BreitbartNews: NOLTE: ""Bill Gates has been exposed as the ultimate climate-denier with the purchase of a $43,000,000.00 oceanfront home…",negative
@JaneGang i know its a joke but if Bill Gates develops a Bunions vaccine people will start dying from it,negative
💥BOOM💥,neutral
"RT @SaliTamarra: I bet you didn't know Dr. Fauci sat on MicroSoft's Board of Directors
 - and that Bill Gates - was his Boss...

Now did, y…",positive
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
"RT @dontcha_know1: That program may have started in 2019, but these demons have been spraying chemtrails since at least the 1990s. America…",negative
"RT @Jordan_Sather_: I find it funny how the UFO guy for the New York Post, @MiddleOfMayhem, authored this one.

The UFO world is becoming h…",positive
RT @true_pundit: ICYMI - Robert F Kennedy Jr. Exposes Bill Gates’ Vaccine Agenda In Scathing Report https://t.co/vLkdpTRzN3,neutral
"Historian Exposes Bill Gates' Ties To NAZIs And More
Watch Video Now Before It is Banned
https://t.co/SOqQYKvLNN",negative
"RT @99freemind: Bill Gates' GAVI (Vaccine Alliance) was a World Bank partner project.
If you look into it, it was a finance job, not a heal…",positive
"RT @V_4_Vendatta: PART 3

💥BILL GATES WANTS VAST SURVEILLANCE ON ALL AMERICANS 💥

💥DO YOU WANT THIS MAN TO PUT A VACCINE IN YOU ? 💥

#RT ht…",negative
"So this whole thing was a ruse in order to make a population-tagging, DNA-altering vaccine ""necessary."" Bill Gates &amp; Co. did not count on big pharma bunker busters being rolled out instead. Heh heh.",positive
"@officialmcafee @Old_soul84 @AnonymousSage1 Awaiting Bill Gates to vaccinate ad give a brand new ""Immunity passport"" that allows you to some special places where unwashed will have no entry.",negative
"RT @AurelianGirl: Historian Exposes Bill Gates' Ties To NAZIs And More
Watch Video Now Before It is Banned
https://t.co/SOqQYKvLNN",negative
"RT @99freemind: Bill Gates' GAVI (Vaccine Alliance) was a World Bank partner project.
If you look into it, it was a finance job, not a heal…",positive
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
RT @itsSweetThing: Don't let Bill Gates’ vaccine anywhere near you or your family. Don't be sheep. Search out truth for yourself. Use logic…,negative
"RT @cjtruth: FLASHBACK August 2019 - Bill Gates wants to spray millions of tonnes of dust into the stratosphere to stop global warming

The…",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @EUvsDisinfo: The highlights of pro-Kremlin #disinformation this week. #DisinfoReview https://t.co/SaCCaYB6ZZ https://t.co/HzmjPuuter,neutral
RT @nypost: Coronavirus conspiracy theories don't stop at Bill Gates and 5G https://t.co/RQnvZSz5Yb https://t.co/5nM4zq9txr,neutral
"RT @V_4_Vendatta: PART 2

💥BILL GATES WANTS VAST SURVEILLANCE ON ALL AMERICANS 💥

💥DO YOU WANT THIS MAN TO PUT A VACCINE IN YOU ? 💥

#RT ht…",negative
RT @Utsava4: @davidicke We are. Bill Gates has been arrested and has a  trial coming up. He has been investigated all last year and they go…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @jackieaina: @sIaghetti also do some of you actually know what WEALTH IS, what it means, and the implications it has!????? Bill Gates, O…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
RT @latimes: Report: Bill and Melinda Gates buy a $43-million Del Mar home https://t.co/KEZGt9xZZK,neutral
"RT @99freemind: Bill Gates' GAVI (Vaccine Alliance) was a World Bank partner project.
If you look into it, it was a finance job, not a heal…",positive
"RT @celestegrayxo: In 2019, Scientists Funded by Bill Gates to Spray Particles into the Sky in First(?) Experiment to Dim the Sun. Harvard+…",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
@DileoLen @pierrejovanovic @BillGates It was also reported that Bill Gates representatives admitted that the HPV vaccin sterilized African young women.,negative
"@HankDeplo @MJKHogs Bill Gates is a terrorist &amp; nobody in government seems to care.

They allow him to remain free &amp; not answer for the million or so cases of him committing crimes against humanity among other major crimes spanning several continents, and he’s not even working on a vaccine for TDS. https://t.co/r9tEbGoIk7",negative
RT @DollArntzen: TROJAN HORSE. Gates dad was head of PP so not surprising his son  Bill Gates supports eugenics &amp; depopulation. Gates Calls…,negative
Barry's New Conversations: Bill Gates : Hung Up On Redundant Humans https://t.co/12RBT2Epwe world malaria day,negative
"RT @Jimcorrsays: Vaccines Contain Disinfectant. At last it's admitted by the media and doctors that it should not be injected.

TIME for th…",negative
RT @Thomas1774Paine: ICYMI - Robert F Kennedy Jr. Exposes Bill Gates’ Vaccine Agenda In Scathing Report https://t.co/CMGkNqA46v,neutral
"RT @JustInformU: Why does Bill Gates talk about the virus like it was scheduled? 

I mean is it weird when he says he wishes the virus woul…",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"@megynkelly OMG! You need to get back on the air. Where has the voice of reason gone? This virus should be called ""2020 - the tragic death of common sense"". I may not be a Bill Gates, and, as horrible as this global pandemic is: ""I PREDICT, ultimately, more GOOD will come of this than BAD!",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @LotusOak2: In case you have not read it yet: Robert F. Kennedy Jr. has written an article exposing Bill Gates globalist #coronavirus #v…,negative
RT @VitorCarnegie: Bill Gates is serious threat to public health of world's population and must be stopped.,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"#truth right here. 
#Lamestreammedia hide truth to HURT MORE PEOPLE.
They get paid mi$$ions to kill people with words.
This video is proof the #fakenews wants you dead.
Despite their faux compassion.
They are scared. 
Truth kills them.
Keep truth coming.",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"RT @_Love_Anon: @dbongino Already in the works:
Bill Gates backing plan to stop climate change by blocking out the sun
https://t.co/QWCss1b…",negative
@ZaireenEzani decoding bill gates,neutral
RT @shuklaumesh: Bill Gates: PM Modi's 'proactive measures' in combating coronavirus impresses Bill Gates - The Economic Times https://t.co…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
We are letting Bill Gates create a vaccine? The same dude who thinks the world is over populated and doesn’t think it’s a bad thing to worship satan ?! https://t.co/Y7nysXCChN,negative
"@realDonaldTrump https://t.co/dpuTme18XY

Stop this monster, stop WHO. 🙏",negative
RT @STattisconie: The man that says the world is over populated and responsible for the death of hundreds of thousands of African and India…,negative
"@MrDiddy85 I heard a rumour that Bill Gates visited Boris in hospital. Can't confirm that yet, but I wouldn't be at all surprised. Also, I suspect that Boris has already been compromised when he disappeared recently. Just a hunch. If true, it means we are being dictated to by Bill Gates.",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"It's how big business operates, if they use a cure that they did not invent they lose the pertinent rights...no income, all the donations are useless, Bill Gates and friends lose their investments in africa, WMC n NWO mission fails, IMF n World Bank get on claim on Africa/RSA...",negative
"RT @BeachMilk: Bill Gates says that it usually takes over 5 years to develop a vaccine, but if he can cut a few corners, and take a some sa…",negative
"@jazalvarezzz @GlassKallo @gus_short @OnEdgeOfWonder @YouTube @instagram There is far more going on than the mainstream media will ever tell you. Bill gates foundation is heavily invested in the world health organization, wuhan where the virus has originated from and many other awful atrocities have been done by this man. He visited Epstein's Island.",negative
RT @ALunajungle: @DeAnna4Congress Murrieta Police is complicit in the Bill Gates vaccination plan by throwing out this registered nurse she…,negative
Love this lady! ❤️🇺🇸,positive
Bill Gates describes the Corona epidemic as a “nightmare” … and this is his pessimistic view of the vaccine https://t.co/0xKhbxOkOk,negative
"THIS SHOULD BE AN EYEOPENER:
Bill Gates: #Coronavirus may be 'once-in-a-century pathogen we've been worried about'. 
He said COVID19 poses a serious threat to the world because it's far more deadly and contagious than many other deadly viruses. https://t.co/8qNZ6HRXAS  04",negative
RT @DollArntzen: TROJAN HORSE. Gates dad was head of PP so not surprising his son  Bill Gates supports eugenics &amp; depopulation. Gates Calls…,negative
RT @RonEllis1: I'm not against vaccines. I am against Bill Gates and his vaccine push. Read up on what his vaccines did to African children…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"Barry's New Conversations: Microsoft's Bill Gates , African Aid  &amp; The Depend... https://t.co/GG47R8Bi8a world malaria day",neutral
RT @Weza_Solange: Just because of this thread. You get a follow,neutral
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
@IngrahamAngle Thank you for your boldness exposing Bill Gates!!! God Bless you and stay safe!!!,positive
RT @nypost: Coronavirus conspiracy theories don't stop at Bill Gates and 5G https://t.co/RQnvZSz5Yb https://t.co/5nM4zq9txr,neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @cjtruth: FLASHBACK August 2019 - Bill Gates wants to spray millions of tonnes of dust into the stratosphere to stop global warming

The…",negative
"What Are Bill Gates, Dr. Fauci, WHO And CDC Planing? Dr. Shiva Has The Horrifying Answer https://t.co/9Avm8IP0dW",negative
RT @EtagerL: That's the War I am talking about. Are you ready for it ?,neutral
"RT @AlCannistra: the ""target"" may change, but conspiracy theories never end..... . . https://t.co/Nf3h5Ig203 https://t.co/8VRMH8f7CN",neutral
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
"RT @kenningtonsays: The latest from Ben Garrison @GrrrGraphics 

""The Evolution of Bill Gates"" https://t.co/LN8qjBlAGh",neutral
"RT @littllemel: So the meat plants are running out of meat because of the Rona and this is their plan to fix it. 

Just say NO!

Lab-Grown…",negative
RT @DKanSkinFan: @TheSpeaker2018 @joepalojoe @LindseyGrahamSC NO.  No.  No.  Bill Gates couldn't manage a computer virus- he damn well won'…,negative
"RT @LisaMei62: Article fm 13 Aug '19.

Why would he want to do this? Has nothing to do with ""global warming"". Perhaps he knows the sun dest…",negative
"RT @kittenmule888: 👇🏻💥”The world's most powerful doctor is...Bill Gates"" 
⁦@BillGates⁩ has become the largest donor to #WHO more than natio…",positive
"@J_A_Lewis86 @jennerific713 @realDonaldTrump Trump isn't a doctor
Bill Gates isn't a doctor
Greta isn't a climate expert
Hillary isn't president
Do you want me to continue or will you ever accept reality ?",negative
@JillColtonFree Bill Gates getting huge backlash I don’t think his plan will succeed. At least I hope. Justin will try his best though,negative
Barry's New Conversations: Urgent Message To Bill &amp; Melinda Gates Foundation https://t.co/vbakjHMo8G world malaria day,neutral
"RT @iamkoshiek: I'm sure you have seen these headlines, 

""Zuckerberg loses a $16bn in a day""
""Bill Gates is worth over $100bn""
""Kanye is n…",negative
The COVID-19 scandal: Billionaire Bill Gates and WHO https://t.co/XTTmENwYSm,neutral
RT @RaiNews: Bill Gates su #vaccino #Covid19  https://t.co/SV16w9rHmw,neutral
Success is a lousy teacher. It seduces smart people into thinking they can't lose. - Bill Gates #quotes,positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
RT @abcpoppins: 2. Meanwhile Bill Gates on why herd immunity to save the economy is flawed in today's Times: https://t.co/SyeqKe06cL,negative
RT @davidicke: Breaking: Bill Gates Foundation and the Covid-19 Vaccine Network Scandal https://t.co/j1TCBkLVwf https://t.co/nntCflampA,neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @thedrmouse: Excellent video by Dr Shiva on Gates, HC! We are at an Inflection point of Freedom or Slavery! Discuses the DS Establishmen…",positive
"RT @trueAFICIONADO: @DailyPostNGR When has Bill Gates turned to become a doctor.? Or is he profiting from this global woes?
It doesn't add…",negative
"@AnnCoulter Isn't he, just be mere coincidence of course, a friend of that college dropout ... what's his name ... Bill Gates?",negative
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
"RT @kittenmule888: 👇🏻💥”The world's most powerful doctor is...Bill Gates"" 
⁦@BillGates⁩ has become the largest donor to #WHO more than natio…",positive
RT @NCSCgov: Weekly round up of pro-Kremlin disinformation threads:,neutral
RT @Thor_2000: Success is a lousy teacher. It seduces smart people into thinking they can't lose. - Bill Gates #quotes,positive
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @drewblevins77: Bill Gates, as wealthy as he is, is also just a pawn in the game..
#Covid_19 
#CoronaHoax 
#BillGates https://t.co/Zayf7…",neutral
RT @Callendergirl91: Granny talking now! Just don’t bow your knee to force vaccines @realDonaldTrump we don’t want any part of that nor Bil…,negative
RT @TornadoNewsLink: Breaking: #BillGates Foundation And The #Covid19 VACCINE NETWORK SCANDAL The British People Are Going To Get Very Angr…,negative
"“If I’d had some set idea of a finish line, don’t you think I would have crossed it years ago?” – Bill Gates",negative
"RT @Smilek87479095: BREAKING: DR BUTTAR'S VIDEO ""DR. BUTTAR BLAST DR. FAUCHI AND BILL GATES"" GETS TAKEN DOWN BY YOUTUBE AND CENSORED AFTER…",negative
"Robert F. Kennedy Jr. Slams Bill Gates, W.H.O. Over Vaccine That Killed More Children in Africa Than the Diseases it Targeted https://t.co/I4Hq8KmZL1",negative
Actually wants to put Michael Obama and Bill Gates in charge of the administration. 👇🏻,negative
"RT @celestegrayxo: In 2019, Scientists Funded by Bill Gates to Spray Particles into the Sky in First(?) Experiment to Dim the Sun. Harvard+…",negative
"RT @Pismo_B: Love 👇🏻 Guy or Gal!!

Tell Bill Gates to suck a fat one🤣🤣

""Give me freedom or give me...the...the... you know the thing"" - Jo…",positive
"RT @cjtruth: FLASHBACK August 2019 - Bill Gates wants to spray millions of tonnes of dust into the stratosphere to stop global warming

The…",negative
"RT @TheCrushedBones: Videos circulating of Bill Gates saying 'if we do a really good job with vaccines, birth control and reproductive heal…",positive
"Bill Gates employee. 

Child rape porn.

Only took 6 years to convict. Slap on the wrist. Almost zero press  coverage. 

https://t.co/cYg8cuVX5K",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @cjtruth: FLASHBACK August 2019 - Bill Gates wants to spray millions of tonnes of dust into the stratosphere to stop global warming

The…",negative
RT @Thomas1774Paine: ICYMI - Robert F Kennedy Jr. Exposes Bill Gates’ Vaccine Agenda In Scathing Report https://t.co/CMGkNqA46v,neutral
“ I choose a lazy person to do a hard job. Because a lazy person will find an easy way to do it.”- Bill Gates,negative
"@jacobinmag You mean the ""5G is the real virus! Bill Gates engineered the digital Wuhan flu! Globalists using it to seize power! FEMA CAMPS! Child crisis actors!"" protestors? Do tell us about how you feel they're legitimate, Jacobin.",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @ExpandVision1: Yea, Jerome....The Speaker Of Truth!",neutral
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
"RT @garethicke: Someone stick a cock in this fucks mouth. Please. 

Bill Gates: We're not even halfway through coronavirus pandemic https:/…",negative
"RT @thereal_truther: Anti-vaxxers: Bill Gates wants to KILL EVERYONE with vaccines &amp; depopulate the world!

Also anti-vaxxers: Bill Gates w…",negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
Bill Gates Describes What Separates Successful Leaders From Everyone Else During Bad Times https://t.co/p12ZigO1gY #Entrepreneur #SmallBiz #GrowthHacking #Marketing #Startup #SmallBusiness #BillGates https://t.co/koDT637wjX https://t.co/MIfv8OB43K,neutral
"RT @kittenmule888: 👇🏻💥”The world's most powerful doctor is...Bill Gates"" 
⁦@BillGates⁩ has become the largest donor to #WHO more than natio…",positive
RT @Thomas1774Paine: ICYMI - Robert F Kennedy Jr. Exposes Bill Gates’ Vaccine Agenda In Scathing Report https://t.co/CMGkNqA46v,neutral
RT @prageru: Bill Gates just bought a $43 million mansion by the ocean...all while pushing the narrative that climate change will destroy t…,negative
"@PremiumTimesng She’s down with the people distroying our continent. I’m sure if you check is private emails you will find numerous messages from the likes of Clinton’s , Bill Gates and George Soros. This are the evil people holding out country down, and the likes of Obasanjo and co.",negative
RT @prageru: Bill Gates just bought a $43 million mansion by the ocean...all while pushing the narrative that climate change will destroy t…,negative
The 1st Modern Pandemic-Bill Gates Memo (Contact Tracing)-PodKast-5|Dr RR Baliga's 'Got Knowledge Doc?' PodKast for Physicians|@BillGates @penn #coronavirus #COVID19 #MedEd #cardioEd #cardioOnc @OhioStateMed @OSUWexMed #Covid_19 @OhioStateIMRes #Medtwitter https://t.co/LFFJrIRfzk,neutral
"@davidicke all roads lead back to Bill Gates, a man with zero medical qualifications, is telling the world to get vaccinated, in order for things to return to 'normal'",negative
RT @davidicke: Bill Gates: ‘I wish I could say that we’re halfway through’ coronavirus pandemic (I wish I could say that we're halfway thro…,negative
"RT @Jordan_Sather_: So the virus dies much faster in direct exposure to sunlight....

And Bill Gates wants to block out the sun. 🤔",negative
@stella_naylor @msystem9 @itsJeffTiedrich @realDonaldTrump Bill Gates is the mass murderer. Get it right.,negative
😂😂😂 by vaccinate do you mean poison? (Agenda 21/Ted Talk),neutral
